,v,vw,o,c,h,l,t,n
1968,117029.0,448.9436,448.9,448.9,449.005,448.89,1700150460000,1241
1969,103562.0,448.912,448.905,448.9,448.96,448.855,1700150520000,982
1970,139136.0,449.0081,448.91,449.04,449.08,448.85,1700150580000,1364
1971,139121.0,449.1565,449.04,449.1199,449.26,449.04,1700150640000,1402
1972,71101.0,449.0431,449.12,449.035,449.125,448.96,1700150700000,934
1973,114085.0,449.1412,449.03,449.21,449.22,449.025,1700150760000,743
1974,78407.0,449.1607,449.21,449.19,449.23,449.12,1700150820000,751
1975,113956.0,449.1882,449.19,449.12,449.2799,449.12,1700150880000,1136
1976,237511.0,448.9143,449.14,448.8799,449.14,448.8,1700150940000,2158
1977,745836.0,449.0986,448.89,448.9,448.94,448.755,1700151000000,1600
1978,201383.0,448.9291,448.899,448.84,449.02,448.82,1700151060000,1780
1979,282192.0,448.6475,448.85,448.5,448.91,448.47,1700151120000,2749
1980,241602.0,448.6024,448.5,448.82,448.84,448.44,1700151180000,2064
1981,427032.0,449.3768,448.83,449.09,449.14,448.78,1700151240000,1567
1982,155115.0,449.0356,449.09,448.85,449.15,448.84,1700151300000,1564
1983,137731.0,448.7229,448.84,448.6099,448.855,448.53,1700151360000,1387
1984,177289.0,448.5115,448.61,448.555,448.68,448.41,1700151420000,1684
1985,132883.0,448.6326,448.56,448.71,448.77,448.49,1700151480000,1195
1986,246769.0,448.5426,448.71,448.595,448.72,448.46,1700151540000,2341
1987,98786.0,448.6165,448.6,448.63,448.675,448.57,1700151600000,1105
1988,122695.0,448.6143,448.63,448.63,448.67,448.56,1700151660000,1224
1989,98223.0,448.5561,448.635,448.49,448.66,448.47,1700151720000,972
1990,134199.0,448.4836,448.5,448.52,448.53,448.44,1700151780000,1333
1991,177864.0,448.4609,448.5172,448.42,448.54,448.39,1700151840000,1544
1992,90844.0,448.4389,448.42,448.45,448.49,448.39,1700151900000,905
1993,86409.0,448.469,448.45,448.4552,448.52,448.43,1700151960000,991
1994,120650.0,448.507,448.46,448.5394,448.5799,448.42,1700152020000,1288
1995,217895.0,448.4589,448.53,448.39,448.56,448.37,1700152080000,1844
1996,267384.0,448.3545,448.37,448.32,448.43,448.28,1700152140000,2145
1997,282320.0,448.2685,448.33,448.22,448.38,448.18,1700152200000,2125
1998,145188.0,448.3778,448.225,448.55,448.55,448.21,1700152260000,1273
1999,230632.0,448.5247,448.56,448.4501,448.66,448.41,1700152320000,1968
2000,76772.0,448.4076,448.45,448.3818,448.4799,448.32,1700152380000,794
2001,85636.0,448.5139,448.385,448.55,448.57,448.385,1700152440000,966
2002,283456.0,448.4006,448.56,448.235,448.57,448.235,1700152500000,2530
2003,482501.0,449.0254,448.2331,448.3221,448.34,448.19,1700152560000,1039
2004,164023.0,448.3493,448.34,448.31,448.44,448.29,1700152620000,1429
2005,190316.0,448.1861,448.3199,448.221,448.32,448.12,1700152680000,1697
2006,72890.0,448.2913,448.205,448.35,448.359,448.195,1700152740000,741
2007,163596.0,448.4136,448.35,448.48,448.5,448.3499,1700152800000,1378
2008,94453.0,448.5114,448.505,448.48,448.57,448.44,1700152860000,738
2009,113063.0,448.4274,448.481,448.36,448.5,448.35,1700152920000,1171
2010,159477.0,448.3149,448.36,448.2564,448.37,448.2516,1700152980000,1493
2011,86393.0,448.3224,448.26,448.375,448.38,448.25,1700153040000,846
2012,114133.0,448.4637,448.38,448.53,448.54,448.365,1700153100000,873
2013,137588.0,448.57,448.54,448.57,448.66,448.505,1700153160000,1190
